ID,File,Transcription,incident_type,injury_severity,victims_count,fire_present,trapped_persons,weapons_involved,hazmat_involved,intent,urgency_human,daira,commune,lieu,location_description,summary,notes_cot
CALL_0209_Appe,Appelle 28.wav,"la3nayak yiwth temgharth theghli g letat civil.. L'état civil..theghli thezmir ara attedu. anta letat civil fithghareted kechi... L'état civil n Lakhmiss. Lakhmiss? Lakhmiss... Donc Rue de la Liberté akkeni? ... Rue de la Liberté... Nahj l'hourriya. An3am? Nahj l'hourriya, l'état civil. Dar l'baladiya n Lakhmiss. Ah d'accord, ok. Rue de la Liberté, okay. Rue de la Liberté, voilà, sa7it. Samarch...",medical_emergency,unknown,,no,no,no,no,report_incident,unknown,Béjaïa,Béjaïa,Lakhmiss,"L'état civil de Lakhmiss,  Rue de la Liberté (Nahj l'hourriya), Dar l'baladiya n Lakhmiss","L'appelant localise précisément un incident à l'état civil du quartier Lakhmiss à Béjaïa, mentionnant la Rue de la Liberté, sans toutefois préciser la nature de l'urgence dans cet extrait.","L'appelant répète 'L'état civil' et 'Lakhmiss' (quartier central de Béjaïa). L'opérateur confirme la 'Rue de la Liberté'. 'Nahj l'hourriya' est la traduction arabe directe. L'expression 'f l'virement' indique que c'est situé au niveau d'un virage. Pas de mots-clés type 'accident' ou 'l7riq', donc incident_type reste 'unknown'."
CALL_0209_Appe,Appelle 29.wav,Protection Civile Allo? [Silence],unknown,unknown,,unknown,unknown,unknown,unknown,false_alarm,unknown,Inconnu,Inconnu,Inconnu,Inconnu,Appel silencieux où l'opérateur de la Protection Civile décroche mais n'obtient aucune réponse de la part de l'appelant.,L'appelant ne s'exprime pas. On entend uniquement la voix de l'opérateur à 00:01 disant 'Protection Civile Allo?'. Absence totale d'informations sur un quelconque incident.
CALL_0209_Appe,Appelle 30.wav,"l'carrosse rouge f'l-piste n'Torno. l'carrosse rouge Torno, iwen yeghli dinna? D'accord, ok, tura. Aya chigh l'urgence, sa7a, rrapid. Sahit.",accident_vehicular,severe,1.0,no,unknown,no,no,report_incident,high,Béjaïa,Béjaïa,Torno,f'l-piste n'Torno,Signalement d'un accident impliquant un véhicule rouge sur la piste de Torno avec une personne au sol.,"Raisonnement : 'l'carrosse rouge' désigne le véhicule, 'f'l-piste n'Torno' localise l'incident. L'opérateur demande 'iwen yegled dinna?' (quelqu'un est étendu/tombé là-bas ?), confirmant une victime au sol. L'appelant insiste sur 'l'urgence' et 'rrapid' (rapide) pour l'intervention."
CALL_0209_Appe,Appelle 31.wav,,unknown,unknown,,unknown,unknown,unknown,unknown,report_incident,unknown,Inconnu,Inconnu,Inconnu,Inconnu,,
CALL_0209_Appe,Appelle 32.wav,"Darik el watani? Eh, ta wach? Kayen accident 3la niveau de Sidi Aïch bark. Sidi Aïch? Eh, l'autoroute. W waqtach? Douka, actuellement, douka rana sur place. Hna kuna passager 7besna, rak fahamni? Eh, wach kayen exactement à Hadrat? Wahed kshghol m'blessi chwiya fi kura w hakadha majrouh, w mrid b sokar et tout. Eh, accident ta3 wach? Moto wala véhicule? Camion, camion H100. Camion wa7dou? Ah, la la, m3a wahed. H100. Win blasa exactement? Sidi Aïch exactement hna... en face Sidi Aïch, en face, chouf, chouf l'échangeur ta3 Remila, entouma win, entouma win? Hna Bgayet, hna Bgayet. Bgayet, Remila, l'échangeur ta3 Remila. Eh. Jiti tkamlou l'3aqba hadik talkouna. Ah, win kayen... win kayen hadik la trémie? Win kayen l'tunnel? Tunnel? Tunnel, tunnel. La la, mor l'tunnel l'hna, l'hna. Ki tji m' lala... l'Elmathen... Timzrit? Jiha hadi, eh. D'accord donc... d'accord a chef, d'accord. Ay qoulhoum yezrbou bark, ssed mrid b sokar, 3labalak. Eh, d'accord, eh.",accident_vehicular,severe,1.0,no,no,no,no,report_incident,high,Sidi Aïch,Sidi Aïch,Remila,"l'autoroute, en face Sidi Aïch, l'échangeur ta3 Remila, l'3aqba, mor l'tunnel, jihet El Maten et Timezrit",Signalement d'un accident sur l'autoroute impliquant un camion H100 près de l'échangeur de Remila. Une victime est blessée et nécessite une intervention rapide car elle est diabétique.,"L'appelant mentionne 'accident' impliquant un 'camion H100'. La victime est 'm'blessi' (blessée) et 'mrid b sokar' (diabétique), ce qui justifie une sévérité élevée malgré le terme 'chwiya'. Localisation précise via 'l'échangeur ta3 Remila' et l'axe 'El Maten - Timezrit'."
CALL_0209_Appe,Appelle 33.wav,"S1: Bgayet. S2: Allô, 3ashmnit-d di Boumled, sa3a l'grave l'primaire. S1: D-ashu i s-la? S2: Sa3a i-ghli-d yiwen din... chemini,di Boumlal. S1: Village Boumled? S2: Ih, l'grave, l'grave. S1: Amek grave? Amek i-ghli? S2: Sa3a les crises d-jours-yaki. S1: D-épileptique? S2: Ayh. S1: D-ubrid negh d-wakham? S2: D-ubrid, azzat washo... l'primaire, tjerre7 kulesh. S1: L'primaire? D'accord a sidi. Ok.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Chemini,Chemini,Village Boumlal,"boumlal , azzat  l'primaire",Un homme souffrant d'épilepsie a fait une crise et est tombé dans la rue près de l'école primaire du village Boumlal. La victime est gravement blessée et saigne abondamment.,L'appelant utilise 'les crises' et confirme le terme 'épileptique' pour décrire la situation médicale (medical_emergency). L'expression 'tjerre7 kulesh' (blessé/saigne partout) et le mot 'grave' justifient le statut d'urgence élevée (severe injury). La localisation est précise : Village Boumlal à proximité de 'l'primaire' (école primaire).
CALL_0209_Appe,Appelle 34.wav,"Allo... tneqlav yiwth tomobil dayi ouadass  daxel l'qantara n'nih-athan nefghed ghores ii? Sh7al i gellan l'blessés nni  dinna? - dand 7 yidsn g tomobil agini l'Echané, mais l'chauffeur nni t'walat tochi  3almezough chwiya, snat t'qchichine t'ouchit n'chwiya, m'tamtocht nni tagma teker g'lqa3. - T'sema delwaled, t'sema theker g'lqa3?  - Aya t'tomobil ag'brid, k'ntomobil t'sawter n'arara? - Daxel l'qantara. - Amek? - T3alla daxel l'qantara. - T3alla? Khalliss u brid imala. - Ah. - D'accord, d'accord, aqlagh-as n'teddu-d s'ba3ed kan chwiya, aqlagh n'teddu-d, d'accord, s'a7it.",accident_vehicular,severe,7.0,no,yes,no,no,report_incident,high,Béjaïa,Béjaïa,ouadass,daxel l'qantara (à l'intérieur du pont) à ouadass,"Accident d'un véhicule (type Echané/fourgon) renversé à l'intérieur d'un pont à ouadass, impliquant 7 blessés dont une femme au sol et un chauffeur bloqué.","L'appelant signale 'teqleb-as t'tomobil' (véhicule renversé) ce qui définit 'accident_vehicular'. Le lieu est précisé comme 'daxel l'qantara' (dans le pont) à 'ouadas'. Il mentionne '7 blessés' et décrit un chauffeur 't'chod' (bloqué/coincé) et une femme 't'kfel g'lqa3' (allongée au sol), justifiant la gravité 'severe' et la présence de personnes bloquées 'trapped_persons=yes'."
CALL_0209_Appe,Appelle 35.wav,"Allo, Salamoualikoum. - Walaikoumsalam warahmatu Allah, l'7imaya. - Les pompiers? Nsa3a yiwen yeghli-d dagi n Saint-Tivi n Kherrata. - Yiwen yeghli-d Saint-Tivi n Kherrata? - Ah athaya dagi n Kherrata, yeghlid  Saint-Tivi Kherrata, Souq el-Tnayn. - Aha, amek aqlik gherted Bgayet? - 3eytasen l'ga3naya... athaya yeghli-d yiwen dagi Saint-Tivi ga3naya... slehqasen l'message. - Anwa amkan exactement? Saint-Tivi? - Saint-Tivi n Kherrata, Kherrata Souq el-Tnayn. - Kherrata Souq el-Tnayn, machi tin n Souq el-Tnayn? - Aha! Machi tin n t-darth-at... tin n Kherrata Souq el-Tnayn. - D'accord, saha. - 3ait l'pompiers. - Oui.",medical_emergency,severe,1.0,no,no,no,no,report_incident,high,Kherrata,Kherrata,Saint-Tivi,"Saint-Tivi n Kherrata, Souq el-Tnayn","Un citoyen signale qu'une personne a fait une chute ou s'est effondrée à Saint-Tivi dans la zone de Kherrata, près de Souq el-Tnayn.",L'appelant utilise le verbe 'yeghli-d' (il est tombé/s'est effondré) indiquant une urgence médicale. La localisation est répétée plusieurs fois pour clarifier qu'il s'agit de Saint-Tivi à Kherrata (Souq el-Tnayn) et non d'une autre localité portant le même nom.
CALL_0209_Appe,Appelle 36.wav,"Allo? Allo? Anam, oui. Salam Alaikoum. Salam wa rahmatoullah. Khoya 3endna problem ta3 l'inondation douq foq les compteurs ta3 l'daw. 3endkoum problem? Wa, rah l'ma isil fouq les compteurs ta3 l'daw fil placard. Win exact, win? 7na f'Rmila. Rmila, Sidi Aïch? Sidi Aïch, wa, 3end les quais l'fouq. Bloc G. En face l'école hadik ta3 les gendarmes mlih? La, 7na l'fouq avant l'école, 7na 3end les quais. Les quais? Wa, 3end les quais. Winna l'bloc? Bloc G. 7na 3end les bâtiments nettla3. D'accord.",other,none,,no,no,no,no,report_incident,high,Sidi Aïch,Sidi Aïch,Rmila,"3end les quais l'fouq, Bloc G, avant l'école ta3 les gendarmes, 3end les bâtiments nettla3","Signalement d'une inondation s'écoulant directement sur les compteurs électriques dans un placard, présentant un risque imminent de court-circuit ou d'incendie.","L'appelant signale 'l'inondation' sur 'les compteurs ta3 l'daw' (électricité), ce qui constitue un danger technique grave (catégorie other). Localisation précise à Sidi Aïch, quartier Rmila, Bloc G, près des quais."
CALL_0209_Appe,Appelle 37.wav,"L7imaya na3am allo. Allo, kany l'accident de circulation f'CW 43, Sumi, au niveau Ruche-Noire après le mécanicien en venant de Toudja. Toudja? Ah? Abrit n'Toudja? In3am i. Les blessés lanna? Wa3lem ghari, me kheli ghar l'asbah d'l'hopital... azraq aachichiw.. alors un camion y-mqlab dinna. D'accord sahit a gma, d'accord. L'gendarmerie déjà informé. D'accord barak allah fik sahit. Ibarek fiek sahit.",accident_vehicular,unknown,,no,unknown,no,no,report_incident,high,Béjaïa,Toudja,Ruche-Noire,"CW 43, Suni, au niveau Ruche-Noire après le mécanicien en venant de Toudja",Signalement d'un accident de la circulation sur la CW 43 impliquant un camion renversé à Ruche-Noire en direction de Toudja.,"L'appelant signale un 'accident de circulation' avec un 'camion y-mqlab' (camion renversé), ce qui justifie accident_vehicular. L'emplacement est très précis : CW 43, Ruche-Noire, Suni. Pour les blessés, il dit 'wa3lem ghari' (je ne sais pas), donc injury_severity est unknown."
CALL_0209_Appe,Appelle 38.wav,"Allo l'7imaya? - Oui dachu,? - S'il vous plaît monsieur, d'urgence, nes3a yiwth  teqchichth thella normal dqiqa kn 3ewen ifassniss ditarniss , thella theqim uthezmirara meme pas ttved. - Convulsé? Ani-da l'adresse, ani-da? - Sarwal tharga ouermour, l'jiha wajji n l'7anut n Elyah... - Sarwal l'jiha, wa7id l'7anut n Elyah? - L'7anut n Elyah, a-sternud chwiya,.. l'premier impasse ne la deuxième impasse? - Premier impasse... wa7id l'Chabbou-nni,  dhinna i wesawen? - Xati xati, stallit asawen g'el 7anut-nni, a-ternud ad-teddud chwiya, a-tafed l'vulcanisateur-nni. - Al-migar am-ila l'électricité auto? - El-migar am-ila l'étage n l'Esmam-nni? - El-Esmam? Wa7id l'ighzer-nni ani-da llan imedil? - Wa7id l'ighzer-nni a-tafed deux chemins, a-tafed l'piste, en tout cas d-la piste, a-tafed axxam-nni m-uqbel blanc, d-a3layan blanc. - Wish u la famille? Wash u la famille? - Smaili, Smaili. - Smaili... Ila hed di3as dhinna? Ur teqlaq ara, il 7adi di3as dhinna?. - Tura a-tafed taqcict berr'a. - C'est bon, attaya l'ambulance, okay. - D'accord, sa7it.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Oued Ghir,Saroual,"Près du magasin d'Elyah, première impasse, au-dessus d'un vulcanisateur et d'un atelier d'électricité auto, près d'un ravin (ighzer), maison blanche en hauteur, une fille attendra dehors.",Urgence médicale impliquant une personne ayant perdu connaissance ou faisant des convulsions à Saroual (Oued Ghir). L'appelant fournit des repères visuels précis pour guider l'ambulance vers une maison blanche.,"L'appelant utilise 't-ikkes-as la mémoire' (perte de connaissance) et l'agent confirme 'convulsé', ce qui oriente vers medical_emergency. Le lieu est identifié comme Saroual (commune de Oued Ghir). L'urgence est haute car la victime ne peut être déplacée ('ur zmiregh ara')."
CALL_0209_Appe,Appelle 39.wav,"Allo? - Oui les pompiers Bgayet an3am. - Allo, ṣba7 lkhir. Les pompiers? - An3am, ayi les pompiers Bgayet. - zemrem attasem ardayi ... Sarwal thaghzuyth wa7ed n 500 mètres addina umghar uzmiren ara athawin ar sbitar .. - Wallah aseyed tura mans3a  l'ambulances, nsa3a yi ocupé mara, d libérin kan ma t-rajum. - Dayni stationner l'compte ma tliberid s Sarwal, abrid n l'université, s Sarwal, isem-is Sarwal amkan-ayi, d'ayeni n l'piste n at sa3did, d'ayeni l'godran... Kas a t-awnem s sbitar kan. - wlach l'ambulance tura, ... eh... patientit kan, ay d-at-patientit l-toult ad libérin l'ambulances. - D'accord nchallah. - Sa7it agma, sa7.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,Sarwal,"Sarwal,  à environ 500 mètres, route de l'université, piste de passage, près des ghodran (fossés/marres)",Un homme appelle pour demander une ambulance pour un vieillard (umgharuz) en état critique à Sarwal. Le répartiteur demande de patienter car toutes les ambulances sont occupées.,"L'appelant utilise 'umgharuz' (vieil homme) et 'mi nafs' (entre deux vies/mal en point) demandant un transport vers 'sbitar' (l'hôpital), ce qui indique une 'medical_emergency'. Le lieu 'Sarwal' est un quartier connu de Béjaïa près de l'université (Targa Ouzemour/Aboudaou axis)."
CALL_0209_Appe,Appelle 40.wav,"Sewel, nraja n'ambulance, l'virement, l'hospitals, sbitar, ilaq-as at-tawd, sbitar... mchi tonobile mchi tonobile wala had... Allo? Ani da, d-achou ad-passu-ntichwit l'virement l'ambulance, ani da... Targa Ouzemour l'université, Asarwel, Asarwel ats-aliḍ. Ani da Sarwel at-aliḍ l'arrêt première impasse ni d-deuxième impasse... L'inter deux impasse akinna wa7... Boulkhobzani tsat' la piste ni t-saoujet la promotion n-nas... Sarwel... asdjarnin sarwel ni bedet. Wa7id ya7ia... 1st impasse after d-deuxième impasse... mchi anda la superette ni... caniboni d-ina... la promotion tamzwarut... Amrouche ni... mchi la promotion ni ats-alit d-agsum... Iqoubab? Khah mchi ats-at-aliḍ iqoubab... 500m-700m à peu près... abrid ni i-ebṭas l-kell... abrid n'l'electricité... Hanachi Ali... la famille Hanachi? Hanachi Ali... Ktef rabi, wallah azgum d-idmen mamas-ina, sbitar, c'est pas possible... mchi tonobile is3am... 5 minutes kan at-liber-em l'ambulance parce que tghared, tghared d-iseglik... liberi-nt kan l'ambulance... 07... Sdaoul iboudhouche, l7aq sdaoul iboudhouche bedet... enfaca... 5 minutes kan d-ikchem l'ambulance... achou i-youq3en? Aten-ghour ou3des-n-char apparemment, d-amqqran... wallah a3lam.",medical_emergency,severe,1.0,no,no,no,no,request_help,critical,Béjaïa,Béjaïa,Targa Ouzemour (Asarwel),"Près de l'université Targa Ouzemour, quartier Asarwel, première ou deuxième impasse après l'arrêt, près de la promotion Amrouche, chemin de l'électricité, chez la famille Hanachi Ali, secteur Boudhouche.",Demande d'ambulance urgente pour une personne blessée souffrant d'une hémorragie importante ('idmen') à Sarrwel. L'appelant précise que l'état est critique ('c'est pas possible') et refuse le transport par véhicule privé.,"L'appelant demande une ambulance ('nraja l'ambulance') et l'hôpital ('sbitar') pour une blessure grave avec beaucoup de sang ('azgum d-idmen'). La localisation est très détaillée : Targa Ouzemour, Sarrwel, et des points de repère comme 'l'université', 'l'arrêt' et des noms de familles locaux."
CALL_0209_Appe,Appelle 41.wav,"Allô salam alaikoum les pompiers ya... W3alaikum slam inek. Allah yselmek. G l3anasser, g l3anasser, ykhdem mahzouz i l'prudence g l'rya7u... ah... mahzouz i l'rya7u... ah, g l3anasser, iwen l'camion idhem argaz ed daxel l'garage. W t-ttomobil? Iyeh, idhemm-it su l'camion, ay 7achakum, idhemm-it su l'camion. Abchite? Yakhi les pompiers? Iyeh, Abchite nagh amek? ifegher... Yakhi les pompiers? Iyeh, d'les pompiers, iyeh. G l3anasser, anda tetted-demet m'lih... g l'rya7u, g l'mahzouz... as-agi iwen l'camion idhem argaz d'axel l'garage ay gma, rwa7en rrabid... Ad-ndhou d'accord iyeh. Ayya rwa7 rrabid w l-baraka ay mna3. D'accord. Ayya dhemm-it su l'camion.",accident_vehicular,severe,1.0,no,unknown,no,no,report_incident,critical,Béjaïa,Béjaïa,ireyahen,"ireyaheni, Mazouzi",Un homme a été percuté par un camion à l'intérieur d'un garage dans le quartier ireyahen Le témoin demande une intervention immédiate car la situation est grave.,"L'appelant mentionne 'l'camion idhem argaz' (un camion a percuté/écrasé un homme) dans un garage, ce qui définit un accident véhiculaire avec une victime. La localisation 'ireyahen' . L'urgence est 'critical' car l'appelant demande de venir très vite pour que la victime survive ('ay mna3')."
CALL_0209_Appe,Appelle 42.wav,"Agent: Allo? Appelant: Salam Alaykoum. Agent: Wa Alaykoum Salam, les pompiers. An3am. Appelant:theghli yiwth teqchichth dayi une3lim ma theder negh thmeouth gl'gare routière. Agent: Aqlagh nttedud. Appelant: Saha, saha. Agent: An3am. Appelant: Allo, oui. Agent: An3am. Appelant: Allo, el 7imaya? Agent: An3am. Agent: Aql-an s-dat la gare routière. Appelant: Ah d-en kchem, saha. Agent: An3am.",medical_emergency,severe,1.0,unknown,unknown,no,no,report_incident,high,Béjaïa,Béjaïa,(au-dessus de la gare routière),f l'gare routière,L'appelant signale un événement indéterminé dans le quartier (taddart) situé au-dessus de la gare routière. Les pompiers indiquent être déjà sur place au niveau de Dardis.,"L'appelant utilise 'taddart' pour désigner le quartier/village et 'l'gare routière'. L'agent mentionne 'Dardis', un point de repère iconique près de la gare routière de Béjaïa. Le type d'incident n'est pas explicité (pas de mot comme l7riq ou accident), l'appelant dit juste 'voyez ce qu'il y a'."
CALL_0209_Appe,Appelle 43.wav,"Allo assalamou alaykoum. - Salamou alaykoum. - La protection civile ? - Ana3am. -adchey3em l'ambulance dagi Sidi Boudrahem. - achu yellan? Tamtoth dagi, Ganda. - Dagi el 578, asenig drapeau ni. - 578? - khati, 578. - Ana3am, khams-miya tmanyia w sab3in. - El Bloc B. En tout cas, am l'atousma drapeau ni a tellim, d-chur d'imara, f-stade ni, d-wustad ni bedel. - D'accord. Achou yellan, el mrid dagi achou yes3a? - A tamthoth, tamthoth atass at-teghli. - Deg-xxam nagh d-berra nagh? - Deg-xxam, deg-xxam. - Ah oui. D'accord. Bâtiment B? - Eh, el B, el 578. Au stade ni, au stade. - Eh, thama, bâtiment B ach-hal... B15 akagi, B15? - Eh B15 ana3am. Aqlagh dagi en tout cas berra, qimagh deg el jari, el hita, parce que el jar-n-negh dagi. - Ah oui. Anwa ik-chem deg l'aide? - D'el-w-xxam-ni, d'el-w-xxam-ni d-ina. Machi ad-nelhaq ad-na-dinim s-el-ouan n-sted-era nagh? - Khatchi, khatchi, ana dagi, ana dagi aql-iyi. - D'accord, sahha.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,Sidi Boudrahem,"Cité 578 logements, Bâtiment B15, Bloc B, près du stade, au niveau du drapeau",Un appelant demande une ambulance pour une femme faisant un malaise (sur le point de s'évanouir) à l'intérieur d'un appartement situé au bâtiment B15 de la cité 578 logements à Sidi Boudrahem.,"L'appelant mentionne 'tamtoth' (femme) et 'at-teghli' (va tomber/faire un malaise), ce qui indique une 'medical_emergency'. Le lieu est identifié comme 'Sidi Boudrahem' et '578' (référence à la cité 578 logements de Béjaïa). L'appelant précise le 'Bâtiment B15' et donne des repères visuels comme le 'stade' et le 'drapeau'."
CALL_0209_Appe,Appelle 44.wav,"Allo Salamoualikoum. Salam. Aya monsieur,ila yiwn dayi ighli iweth aqeroyis ar lqa3a. Il est... il est très très blessé. athan ijreh g qeroyis meqar s’il vous plaît pouvez intervenir de... Ah. At-tas-ed l’ambulance en route. Ok Baraka Allahou fik. Sa7a. Et si vous essayez s’thebsem l’hémorragie ma illa illa kra. Il est très très grave... très très blessé...",medical_emergency,severe,1.0,no,no,no,no,report_incident,critical,Inconnu,Inconnu,,"f’na l’virage n’Jioua, isnouqra s’lqa3",Un homme signale une personne gravement blessée tombée au sol au niveau du virage de Jioua. La victime présente une hémorragie importante et nécessite une intervention immédiate.,L'appelant utilise 'très très blessé' et 'hémorragie' → injury_severity=severe. L'expression 'isnouqra s'lqa3' (tombé/projeté au sol) et l'absence de mention de collision de véhicules orientent vers medical_emergency. .
CALL_0210_Appe,Appelle 45.wav,"Allô, aya l’ambulance, yemma tmreda, t7at-iyi dar... daret AVC f’eddar ! Mais ma-ne3ref-ch hnaya ga3 kifach, win nrou7ou wala win ndjiw... Khassni l’ambulance ! - Win a madame ? Win t7et-kum ? - F’ Tala Hamza. - Wach men blassa f’ Tala Hamza a madame ? - Aït Smaïl... ghir chwiya l’qoddam qbel ma tewsel la poste, 3end win kayen hadak elli yekhdem... li robot ta3 l’électroménager. - Awidi, awidi wach qoulti 3la l’awel ? - Aït Smaïl. Aït Smaïl f’ triq, ghir chwiya l’qoddam qbel ma tel7aq la poste, 3end win kayen wa7ed yekhdem... yekhdem li robot électroménager. - Ah... rahi f’ triq wala f’ eddar ?",medical_emergency,severe,1.0,no,no,no,no,request_help,critical,Inconnu,Tala Hamza,Aït Smaïl,"Aït Smaïl, ghir chwiya l’qoddam qbel ma tewsel la poste, 3end win kayen wa7ed yekhdem li robot électroménager","Une femme demande une ambulance en urgence car sa mère fait un AVC à Tala Hamza, au lieu-dit Aït Smaïl.","L'appelante mentionne explicitement 'AVC' et 'yemma tmreda' (ma mère est malade) ce qui indique un 'medical_emergency'. L'urgence est 'critical' car l'AVC nécessite une intervention immédiate. La localisation est précise : 'Tala Hamza', quartier 'Aït Smaïl', avec des points de repère comme 'la poste' et un réparateur de 'robots électroménager'."
CALL_0210_Appe,Appelle 46.wav,"P: Allô l'pompiers? P: Oui l'pompiers Bgayet an3am? C: Assalam u3alaykum. P: Wa 3alaykum assalam. C: tamgharth yema theghli gekham, cité CNS. P: Wallah ma sliɣ-ak d-eg-ma anwa? C: thamgharth yema theghli gekham, cité CNS. P: Wi, anida? C: Cité CNS bâtiment 3. P: Anida? C: Cité CNS. P: Cité CNS bâtiment 3? C: Bâtiment 3, ih. P: Ihi l'wa7da n Sidi Ahmed policlinique-nni? C: Policlinique n cité CNS, ih. P: Ihi policlinique sur la droite? C: À droite ih, l'bâtiment amezwaru i n-iqerben l'brid. P: Ah d'accord. Wuchu l'fami s-isem? C: Khacha. P: Anwa? C: Khacha. P: Khacha, Khacha. D'accord. C: Ilaq a n-tasem d-uɣilif s-tama n l7uma-agi. P: D'accord, d'accord. A-t-an l'ambulance at-t-as. C: Sa7it, sa7it. P: À tout de suite.",medical_emergency,unknown,1.0,no,unknown,no,no,request_help,high,Béjaïa,Béjaïa,"Cité CNS, Sidi Ahmed","Cité CNS bâtiment 3, en face policlinique sur la droite, l'bâtiment amezwaru i n-iqerben l'brid","L'appelant demande l'intervention urgente d'une ambulance à la cité CNS (Sidi Ahmed) au niveau du bâtiment 3, près de la polyclinique.","L'appelant mentionne la 'Cité CNS' et le 'bâtiment 3' comme lieu précis. Le pompier confirme le secteur de 'Sidi Ahmed' près de la 'polyclinique'. L'appelant insiste sur l'urgence ('ilaq a n-tasem d-uɣilif') et le pompier confirme l'envoi d'une 'ambulance', ce qui oriente vers une 'medical_emergency'."
CALL_0210_Appe,Appelle 47.wav,"Allo? An3am ih, dakur, dakur. ukendlu3anara dayi appartement de Tobbala. Tobbala, d-ashu ig-gellan? An3am? D-ashu ig-gellan? D-axellam it-teretqan! D-axellam it-teqran, dakur. Llan l-victimes a madame, xaṭi? An3am ih! Anayi kan i d-tuɣalegh seg l-xedma, zedghegh acote, Wahid el Moqrani? Wahid el Moqrani exactement. Eh, dakur, dakur a madame. Ok, s-avad-id d-bezzef d-l-gaz. Dakur. Zdat la promotion n l-OPGI? Ih! Ih, b-bezzef a madame. Ayya s-el-f-ṣaḥa.",fire_building,unknown,,yes,unknown,no,yes,report_incident,high,Béjaïa,Béjaïa,Tobbala,"L'appartement de Tobbala, cité Wahid el Moqrani, zdat la promotion n l'OPGI","Signalement d'une forte explosion de gaz dans un appartement à Tobbala (Béjaïa), cité Wahid el Moqrani, avec des victimes confirmées.","L'appelante utilise le terme 'axellat it-teqran' (grosse explosion/déflagration) et confirme 'l-gaz', ce qui oriente vers un accident domestique de type explosion/incendie. La mention 'Llan l-victimes' confirme la présence de blessés. Localisation précise : quartier Tobbala à Béjaïa, près de la promotion OPGI."
CALL_0210_Appe,Appelle 48.wav,"Allô, n3am. As-salamu alaykum. Azul fell-awen, salam. Azri... azri d-akkin is-kupi. Ah? Is3a mator, is3a motor l'urgence a-t-yawit. Ani? Anda? L'habitat Djermouna. Djermouna? Eh, f-esslama-t. Ah Kherrata, a-khe? Eh. At-k-efka n-numiru n-Kherrata, at-k-efka n-numiru n-Kherrata, bghigh a-t-awit l-sbitar, ma-d-yettasem. Eh, bi-sur ad-as-n ay-amdakkul. Aywa, ma d-it-texter a-khatar i-kull-m-a i-ru7 ad-ikker. Markik-k n-numiru n-Kherrata l-3ayachin, sfehmit ani. Arwa7, zid-en-nni. 034... 034... Eh, n-n3am eh. 18... 51... 21... C'est bon? Iyya d-t-asnem d-gher-da acu? Eh, Kherrata da-yi, l-sel3a d-za-yak, iqli-k b-Bgayet, nukkni b-Bgayet, l-3awi n-dak-in l-pumpiya n-Kherrata ad-alin. Sfehmasen ani ad-alin. Iyya xlas, sahit, sa7a, b-esslama.",medical_emergency,severe,1.0,no,no,no,no,report_incident,high,Kherrata,Kherrata,Djermouna,L'habitat Djermouna,"Un malade  à Kherrata, au niveau de l'habitat Djermouna. La victime es incapable de se relever, nécessitant une évacuation immédiate vers l'hôpital.",L'appelant mentionne 'is3a mator' (il a une moto) et 'l'urgence a-t-yawit' (il faut l'emmener d'urgence). L'expression 'i-ru7 ad-ikker' (il essaie de se lever mais retombe) indique une incapacité physique suite au choc. Le lieu 'Djermouna' à 'Kherrata' est clairement identifié. L'opérateur transmet le numéro direct de la caserne de Kherrata ('numiru n-Kherrata l-3ayachin').
CALL_0210_Appe,Appelle 49.wav,"Allo, Pompiers  - Ashershour, dachou i-lan g'Ashershour ? - L'immeuble, l'immeuble ! L'immeuble i-yem7erqen ! Explosion de gaz ! Au quatrième étage ! - A-da g'la route nationale ? - Ti g'la route nationale ! La plage ! En face l'école primaire Mohamed El Mokrani ! - D'accord, d'accord, n'as-as-d. Milieu cité Tobbal ? - En face l'école primaire Mohamed El Mokrani ! Milieu cité Tobbal !",fire_building,unknown,1.0,yes,unknown,no,yes,report_incident,critical,Béjaïa,Béjaïa,Cité Tobbal,"Route nationale, près de la plage, en face l'école primaire Mohamed El Mokrani, au quatrième étage de l'immeuble","Incendie suite à une explosion de gaz au 4ème étage d'un immeuble situé à la Cité Tobbal (Béjaïa), en face de l'école primaire Mohamed El Mokrani.","L'appelant signale une 'explosion de gaz' et précise que 'l'immeuble i-yem7erqen' (l'immeuble brûle), ce qui confirme un incendie de bâtiment (fire_building). L'urgence est maximale vu les cris et la nature de l'incident. La localisation est précise : Cité Tobbal, près de la plage et de l'école Mohamed El Mokrani."
