text,label,label_id
"a9lagh ne7sel dayi g chlaten marki akdefkegh numéro n'les pompiers n we9bu ah? marki akdefkegh numéro les pompiers we9bou..asver aa : 034 034 18..18.. 75 75?.. 68 75 68. . imsawen g cheladen mati ith7eslem aa gedrar aa?, ih madi iii 9imentagh a rebi Wa7ed 15 mettre anefegh l'intersection ayi anawed ar le plat a9lagh nehsel ih ma3lich nighak la3ithasen kan asen la3in i ladtp ni ad chey3en a camion sa7it sa7a",other,8
Allo l7imaya lmadaniya Oui mselkhir s'il vous plaît ilayiwen dayi un plafond ighli wa7id la ville wa7id Iben Sina achu iglan? yiwen plafond nukham ighli Est-ce que llan les blessés? 3limghara 3limghara zrigh kan plafond nni ighli lu3aghawend D'accord a madame toura dcheg3egh l'ambulance Merci sa7a.,structural_collapse,9
An3am? bakhir sbakhir l3afia labas ukyugh wayra? hamdoulilah nighak s3igh aa neki mehfod ya7yaoui mustapha amek se9aren s3igh thamgharth yema th7elkiyi uttcoupi ara agma outtcoupara..ih..allo allo sba7 lkhir bahkhir wechrak labas an3am? nighak ma s..labas hamdoulilah nighas s3igh thamgharth yema thttenagh deljiran th7elkiyi ma yella ma zemrem adasem arime7fuden me7fod ya7yaoui mustapha adasem aa..ime7foden menhu thetava3 menhu thtava3? bou7emza bou7emza..bou7emza a9vou negh seddouk? sedouk beni me3ouch ih akh akdefkegh numéro n bni ma3ouch la3iyasen ih marki marki numéro ach7al? 034 ih? 09 09 42..ih? 91.. d'accord a3tik sa7a sa7a,medical_emergency,7
"Allo oui? a salam ou3likoum Oui l'7imaya l'madania athan ma ma3lich adrohem ar Tichy athan d yiwen iggherken nekssithid thekssithid? i3ach aka an3am i..ih?..ih n3awed neksithid nigham athan toura i3ach itnefiss ih ih mais isker ma ma3lich ad3ijlem chwi ahath ih ahath adi7yu nchlh ih D'accord, eh.",other,8
"thella l'accident dayi g saket? Eh. u3limeghara ma th3elmem? Na3lem, na3lem athan ttedund les secours negh ar dina. Eh, parce que athan g 7ala daghen a. atan ttedund les secours ar dina, demarind g vgayeth? Ah? nighakd demarind les secours negh lehund ar dina 9riv dleh9en aheth toura ardina Incha'Allah, Incha'Allah. Akka, yakhi yiweth la victime kan igellan dakhel? Yiwen. Conscient igela normal? Khati, machi conscient. Amek? Wallah - ur diheddar ara, - ur diheddar ara. D'accord, ok A9rib ad la79en, a9rib. Incha'Allah. Sa7a. Sa7a.",accident_vehicular,1
"Asalam ou3likom Wa3likoum salam oui l'7imaya l'madaniya athan ma ma3lich adro7em ar l'quartier Sou9 el Tnine, en face cem n Amroune achu yelan? Tela la fuite de gaz, la fuite de gaz. ma maalich chwiya d3ejlem chweya,les blessés oulach, aka mais thela la fuite de gaz Eh mais la fuite de gaz iwachu? Amek tela la fuite de gaz? Deg yiwn uxxam, deg yiwn uxxam, d yiwn ljar thidisfu7en sra7ayemd lgaz? la3imd la3imd iwidak ni i sonalgaz Nekni c'est pour transporter un malade negh blessé ngh an3am ii Ah.",hazmat,6
"Omba3d nejra7 chwiya firasso, kifach ndir bach yjiw yediwah wala kifach? Anwa amekan a madama? Eh g tezmalt. tezmalt? tezmalt, ih. Marki l'numéro n tezmalt kan adasen athawin D'accord, ach7al? 034 d9i9a kan aa..034..08..08 42..42..86..86 D'accord, ya3tik esa7a aki3in rabi. Merci beaucoup, sa7a a madame. Sa7it.",medical_emergency,7
"Allo? Oui. Salam 3likoum. 3likoum asalam. -Les pompiers? Les pompiers eh gla3nayak , astla3im i les pompiers n le9ser , a9lagh dayi ansa itken ar l'autoroute athen thela yeweth l'accident dayi athen tametouth ayi enceinte akeni yi3uj ucamion gla3nayak 3ejlem chwiya Accident? Ih, accident rapide, rapide gla3nayak anda exact ? A9lar da g Le9ser yakan ansi tkechmed ar l'autoroute. ansi tkechmed ar l'autoroute.? Ih, u9vel l'autoroute, u9velel. U9vel l'autoroute? Ih, zdawathwen yakan zdawathwen yakan Khati noukni a9lagh g Bgayeth , noukni g Bgayeth . Ah d'accord, la3i ih. D'accord, donc abrid itekchamen ar l'autoroute. Ih, d'accord ih sa7a.",accident_vehicular,1
"Sa7a An3am? mais theghzouyth nchey3ed l'ambulance ar dina Ah d'accord imala, ya3tik sa7a imala, barakellah ufik. Opérateu gizgeli mati ahath thufamtt khati mazal,athan dina igen gelqa3a , yiwen ur ye3lim dachu thyughen, winna la moto i-gari la moto ins..athan gelqa3a yiwn ur ye3lim achu Opérateur terminus teghzuth athan thefegh lambulance ardina,athan wlachitt izmer lancettind imala , aya daccord a3tik saha ki3in rebi bon courage.",medical_emergency,7
"7imaya an3am Allo?.. An3am Msalkhir, msalkhir. - aslama. - thella yiweth tmetoth tt3ich imanis deg lbarj n Diche sawne-d ifirmane, imssawen gel firma la famille Wannoughène t3ich imaniss alors athan thehlek tlou3ayid thenayid la3iyas i les pompier s3ighara numéro nsen. - Wachou la commune? - Han? - Wachou la commune? - Commune Amizour. - Marki numéro n les pompiers n oued oued Amizour. 034 034 08 034-kani? - Khati, 034 08 08 ..77 14 .. 77 14. - Très bien. - D'accord.",medical_emergency,7
"Allo l7imaya lmadania ma3akoum aah Oui, s'il vous plaît, lila yiwen dayi soumi ighlid sufel tomobile yiweth tomobile dayi Ganida? - Wa7id abrid n oued Ghir ttwalid les victime a madame ? Amek ? Est-ce que llan les blessés ? aah Ighlid sufela sufel l'automobile ni wa9ila la tonobile ni s dakhel la famille yiweth la famille ne3limara cha7al les victimes aa c'est tres grave? Ah c’est tres urgent, rapide ma ma3lich d'acord d'acord sa7a",accident_vehicular,1
"L7imaya l'madaniya? An3am agma, oui. Aki n3am rabbi slkhir. thella L'accident dayini s la moto yiwen ine9rat utaris a9lagh dayi swaswa avant d'arriver la station de desalement de l'eau de mer Iwa7ed tt9enterth nni saket? gherdha gherdha , atan g bou7i. chu thyughen exacte? - ila s la moto nanak iwthith yiwen s tomobile irwel a d'accord la moto d tomobile ayweh tomobile ni throh aka déclarin l3ibad a d'accord d'accord athen tedound l'ambulance ..d'accord sa7it sa7a ..sa7a",accident_vehicular,1
Salam agma salam aslama .. Lah iselmek yer7em waldik agma nekni dagi g sidi ouali cité chapati ih a9lagh iwiyagh ikel uhemal agma g kham ayi ..ihih..athan kchmnaghed waman g tressiti parttout g thcuzint g Chambra da3wa tressiti da3wa wina la3naya rebI arwah zerem amk att3elem dayi yerhem waldikum Mais aseyed nekni kssnagh thina tmezritt Ayii..a oui donc ça veut dire imenhu la3igh tura nkini ila9 attrohed ar lapc s3an service technique dina nuthni adizren a ouiii d'accord nekni intervention ken aseyed ma s3id amodin negh ya pas de problème a9lagh dayi amodin s3ighara mais da3wa selve3 dayi athan 9arghaked Tressiti Ilaç attla3id sonalgaz ihih zrigh fahmagh iii,other,8
"Asalamu alaykum. - Salam. - Ah poste transfo trisiti l'virou shi7a, ammi itrou7ou. - Anda? - Poste transfo l'virou shiha. - Wesh l'commune? Wesh l'daira? Dhagi a9lik les pompiers nBgayet. - tazmalt aah tazmaltt. - akdefkegh numero n les pompier tezmalt sfehmithen anwa amkan 034 08..araju..034 08..08..42 42..86..86 d'accord sa7it - Sa7a.",other,8
Les pompiers ? ..an3am? aki3eyech rebi Ila yiwen upoto dayi cartier sghir ih.. tellement is3a Couvert ni kechmen waman arzakhel yarna athan thech3el zyes tefghit temlehth theterti9 ikel..aniwa mkan? ilyes Bijou wa7id thhanutt Ilyes bijoux cartier sghir le grand boulevard..ih bon elyes Bijou ayi ittvin aa? ttvin ttvin la quincaillerie ni benzenati les pompiers 9etond fellas ttema snentt la quincaillerie ih thella ii en face la quincaillerie ni ..akhi anda thela la cnes aa issmiss anda thella la cape la la l'assurance aywaaaa exact l'assurance la cape umb3ad la bijouterie ni negh nighak athan dina l'poto ich3el dges thafath apres tellement thech3elem dges thafath Éclairage public nagh achuth Éclairage public i..a oui Ii attagadet adi3edi 7ed athitouchi negh kra aaa d'accord oki aya sa7it tura n3as sonalgaz d'accord sa7it sa7it,other,8
Allo? 7imaya madania . - Allo - Oui les pompiers n Bgayeth an3am ?- Allo - Oui les pompiers n bgayeth . - Allo! Allo 3ejlem athan thulid premier etage! - Achouth ? - thimest thimest thulid ar les premier étage! - a Madame c'est bon Anen dayi les secours ahan le7qen thoura adle79en les secours t3atilnara . -goumen ad le79en t athen thulid ar le premier étage - C'est bon madame cheyraghed les secours ahnen tedound a madame! .,fire_building,3
"esm3, quartier sghir urgent labouda athen tech3el thmest dina g L7anutt gel L7anutt? wa7id les taxis aa ? .. aa ? wa7id i taxieur ni dhina? eh le grand boulevard Aya d'accord grand boulevard d'accord, aghesbem chwiya d'accord, sa7a.",fire_building,3
"michel? Wachou l bâtiment..? L bloc..a4..a4 ? A4 200 logements ..wachou l'étage ? 4eme étage thawurth 97..donc Imanik ithett3ichet akhi ? An3am ? Imanik ithett3ichet..ih a9lin imaniw actuellement ih..Aya d'accord..thura asnla3igh i les pompiers n le9ser.. Nchalah, ..sa7a..Barak allahou fik..",medical_emergency,7
"l7imaya an3am? Allo, Salam 3likoum Wa3leykoum Salam. Ah c'est les pompiers agma? vgayth ana3m. S'il vous plaît, c'est le directeur d'école Abdelfettah Tizi Wnida? g lécole Abdelfettah Tizi Tizi? Eh, ighliyi we9chich dayi.cheye3miyid l'ambulance Wina g tel3a ni? Wina ag tel3a ni ih D'accord, sa7a.",medical_emergency,7
"Allo salam wa3likoum.- 3likoum salam warahmatou lah - Khuoya kayen wahed tomobil derapate douk.-Anda ?- M3a triq chet a khouya triq elli teddi mn Berdj Jdi? tkharej l Sraguin chet Sidi Boudjrit, triq l'Berda tahbet l Sidi Boudjrit- triq l'Berda ? -l'berda te7bet l sidi boudjrit m3a l'7dour hadouk.-eh -Hayweh wa7da kima makan l'ma3ssra foug chwiya m3a l'7dour hadik talga wa7ed Polo derapate te7t trig . -Ih, Sidi Boudjrit, anda ? -qbayli ? -eh an3am ih rouh - ahviv tezrit Sidi Boudjrit 'Berda l Sidi Boudjrit. -eh - hayweh sali kan aka chwiya aten din uksar ni - eh d'accord lan les blessés ? ner te3limtara ? -ah ? -ma lan les blessés dina ? - eh lghachi a? -eh- lan sin lan sin dina l3ibad ahnen - d'accord - aqliyi chargir chwiya sucamion sa7it agma .",accident_vehicular,1
"Allo, el 7imaya l'madania, gla3nayak . Gher 300 ,- Anda ? -g les 300 logements .-hé ih g les 300 logements aniwa le bloc ? -C3, -C3. -Achu la famille ? -Zemmouri. -Zemmouri. Dacu ilan a mon frère exactement ? -tlou3ayid ima atsoufour idamen g qemouchisse .. -damghar aa ?- khati digma damezyan , Ah mon frère, adi9im 7ed adi3ass dina g bera - arou7 -D'accord.",medical_emergency,7
L7imaya oui? 7imaya 3eslama oui? oui aa a9lin g wayetnin g oued ghir ya 2 blessées g la voiture an3am? a9lin g oued ghir oued ghir ihih ya deux blessés 2 blessées Ganda? yiwen imuth wayet wa9ila ittboujara wa9ila en vie Ihih mais Ganda gevrid negh gekham? aah usinghara neki iverdan dagi usinghara usintara? ya un poteau dayi zathi u3limghara ihih mais anwa amekan exact dachu yellan zathem comme repaire..aah usinghara oued ghir wellah ma snegh zer 7ed kan 7ed ma yella zathem aghdisken l'adresse exacte usighed kan Bach azregh thi7una ufighed yiwen dayi un accident ma3lich ma3lich zer kan yiwen igellan dina zathem aghdifek l'adresse exacte se9sith kan ismis umkan ayi Bach adencheye3..ih toura d3ewdegh ad 3ewdegh ru7,accident_vehicular,1
"Allo? l7imaya n3am? Salam a3likoum Agma teghli yiweth temghart athan thejrah mli7 dayi gekham . Anida? A naceria, cité 150 logements 150 logements? Eh, anda yella CEM n naceria 2, just dfiris l'7uma idewren akeni Da, même dayi izdegh comondo l7imaya normalement 150 logements, akidafen dina wa7id CEM? Aaa CEM ni naceria 2 ih a aah? akidafen dina , ru7 aydafen dina imala.",medical_emergency,7
L7imaya lmadaniya ma3akum? euuh ila dayi yiwen ighra9 dayi g zigwat Omba3d nsufghithid mais mazal akeni ur dikwal ara D'accord Eh ma maalich rapide attazlem yeghre9? Yeghre9 nsufrithid eh D'accord a9lagh Sa7a.,other,8
"L7maya lmadania ma3akum, an3am? aah S'il vous plaît ila dayi yiwen u9chich amezyan yeswa l'eau javelle Anida? Boukhiama La rentrée ni bach attkechmet ar Boukhiama ukser chwiya,avrid ni ger Boukhiama wa7id wa7id lgame3 nni imsawen D'accord d'accord est ce que idukh uqchich ayi?..",medical_emergency,7
"Allo L7imaya an3am Allo Les pompiers? Bgayeth an3am Allo, a9lin g'Sidi Ali leB7ar tzemrem atasem mé yehlek ouyezmirara adirespiri wich9a athnawi ar sbitar ? s3id un malade iss3a, problème respiratoire akka a ma madame? Ih ih G' wanda zedghet g Sidi Ali leb7er? Aqliyi wa7id l'centre les handicapés Boulkhedra ni atkechmet a droite. eh chey3ed 7ed din a madame g centre ni aghdi3as D'accord D'accord sa7it.",medical_emergency,7
"les pompier yak? Oui? Rani nesm3ou l'appareil hadik ta3 tressiti ta3 hadik ta3 lgaz tsonner f ighzer ouzarif. Wesh 3andkum l'gaz? nssma3,nessma3 rani kharj l'7ouma nesm3 l'appareil hadik ta3 l'gaz t'sonner, w l'gaz ri7et ta3 l'gaz 9awya bezzaf aah Ddar ta3koum wela ta3 chkoun? Machi dar ta3na, f l'bloc jezt passager Ah d'accord, sa7a sa7a 2650 logts 2650 kan aya d'accord, sa7a Sa7a .",hazmat,6
"A khouya dayi tech3el thimess dayi g ghzer ouzarif g yiweth l'appartement dayi g sociale ni zath l djame3 l khidher, esma3 d9i9a , d9i9a , d9i9a .d9i9a ighzer..ighzer ouzarif..ighzer ouzarif ! Avant .avant l djama3 ni lkhidher s wa7ed s 300 mètres..l social yak ? An3am ih , les 2550 logements wa9il achuth l bloc ?achuth l bloc ni ? L bloc ayii l bloc 1 .. numéro 1 nek a9li turaa iwkesar ayi a9lin khedzreghd zyess thech3el..thech3el zdakhel oukham ithech3el ? Thech3el zdakhel wekham ni..avant dernier étage , zyess septième étage l'appartement ayi.. septième étage ? Sixième.. sixième etage,..avant l djama3 ismis l djama3 Aki ? L djame3 n tzalith .. avant L djama3 n tzalith lkhidher ih, sa7it ..sa7it a khouya",fire_building,3
"Anda exact A9lagh g tala merkha, G zath la clinique n Terga, tina n la maternité-ni. D'accord A la boulangerie n Azzi, athan s9arter , athan abrid ulach sansa ad3edin l3ibad akh , la boulangerie ni teghre9 zrem amek astkhemem athen terte9 uk l7ala Aman ughebar aa n lehwa? Ih, lahwa, li les regards-nni 7achak frend merra les regards ih terte9 ikel lhala ih ih d'accord Sa7a.",other,8
"khouya 3endi mrida ta7etli daret AVC f dar Mais ma ne3refch ga3 kifach, win nrou7ou wala win ndjiw Khassni l’ambulance ! - Win a madame ? Win ta7etkom ? - F Tala Hamza. - Wach men placa f’ Tala Hamza a madame ? - Aït Smaïl ghir chwiya lgoddam qbel ma tewsel la poste, 3end win kayen hadak elli yekhdem les robot ta3 l’électroménager. - 3awdili 3awdili 3awdili wach qoulti 3la lawel ? - Aït Smaïl.- Aït Smaïl Aït Smaïl f’ triq - ghir chwiya lgoddam 9bel ma tel7aq la poste, 3end win kayen wa7ed yekhdem yekhdem les robot électroménager. - Ah rahi f’ triq wala feddar ?",medical_emergency,7
"l7imaya L'madania ma3akom an3am Euh ila dayi s'il vous plaît 7ed iterte9 dayi trisiti fellas Ganida? Dayi wa7id la ville dayi Iben Sina D'accord est ce que il est conscient l'3abd ayii? Khati machi mazalith akeni sous le choc tresiti niii chghel amakeni chghel ichoqué itboujiara D'accord, a madame a9lagh D'accord, sa7a.",medical_emergency,7
"Salam S'il vous plait zemrem atasemd a les 1000 nes3a malade tamgharth outrispirara bien atensali a l'hopital ? - Les 1000? - Eh, l'bloc B13, zath docteur Benidjer. - Zath wachou? - Zath docteur Benidjer - anda yella docteur benijer ? ..Wahid la ligne zrit abridH ame9ran bach atrouhet ar royal u9bel ma tle79et gher Bouttmer ni , les bâtiments ni foubrid, les blocs ni foubrid, l'bloc B13. - Wa7id l'rond point, troisième rond point akemlen abrid ni a royal aa ? - eea rond point nni bach atalit a la3zib , outkmiltara a la3zib atkmlet abrid ni am9ran i tawin a royal . - Sa7it rond point ni, après ad ternout a la route a ? - atternout ghezath, 7acha ma toufit yiweth la plaque docteur Benidjer, bloc ni zathes, bloc B13. - B13, woubrid akhi ? - woubrid ih . - aya D'accord, inasse i 7ed aghedi3asse din g oubridh . Nom de famille amek ? - Amek ? - Nom de famille amek ? - Bouich. - Bouich? - Eh. - eh D'accord, inasse 7ed adi3ase dina g bera . - Ok d'accord, sa7a",medical_emergency,7
El 7imaya madaniya an3am?..Eeehh wech ra7 ngoulek ahh 3andi cas urgent dokaaa marty meskina hiya enceinte 3labalek meskina halet fomha chghel tekwansa ..ihih ma habch ywali ma habch ibela3 wanisak nta ? eeh hna eh alah isetrek à 3ami eh f ighzer ouzarif f bloc 5 hda djamel khider marki numéro ta3 marki hda djamel khidar marquer numéro ta3 les pompiers ta3 oued ghir 034 ah 030 d9i9a ah d9i9a bark 030 030 ah? ih 030 16 82 92? 82! 92 92 machi 82 030 16 92 92 ? Aya très bien,medical_emergency,7
"Allo, salam wa3likoum, c'est la Protection Civile? - An3am. - s3ir dayi un malade grave chwiya. Ugzmirera machi haja izemren anawi s s tonobil ner parce que irez ukith. L3ebd dameqran ouzrighara ma ila attawimth. - Anda? - nukni dagi g Thinabdher. Thinabdher à la cité Makhlouf Khlifa ar la poste. - Thinabdher achou ttaba3em kunwi ach Chemini nagh? - Sidi Aich Sidi Aich. - Sidi Aich? ak defker numéro n les pompiers n Sidi Aich sfehmithen exactement anda izedghet . - eh ghas fkiyid numéro agi bash fkiyid numéro .. - 034 - 034 - eh oumba3ed ekith 86 - 034 86 - 07 -kiyid sin kan inegura achfur parce que itchabah ar wina - 07 80, 07 80. - 07 80. Sa7it. -Sa7a. -Yer7em yerhem lwaldik.- Sa7it.",medical_emergency,7
"Allo, sba7 l'khir. Sba7 l'khir S'il vous plaît cest les pompiers yakhi? Les pompiers n'Bgayet an3am aweltma. An3am, s'il vous plaît, athan nes3a dagi vava damotin, wallah ma yezmir ad i7errek, yak? Anida zedghet? la cité Carré rouge. Carré rouge? Carré rouge Ih. Wa7id commissariat central yak? Très bien, wa7id commissariat central ih Athan meme ittara Athan meme ittara dayi setreghthid sembessif idyoter urizmiara ih..Anwa l'bloc a madame? l'bloc K8, K8 k8 an3am ih. K8 Carré rouge Ih, Carré rouge, yakhi? ih D'accord, sa7it iIa l7ad ukesser negh attetret ikesser? An3am ii, athan athan sataraghthid azuh azuh. D'accord aweltma athan ad chey3egh l'ambulance. Wallah ur yezmir ittara ma3na d'acoord iii.. Sa7ith, sa7a. Sa7a.",medical_emergency,7
"Allo allo , an3ame , allo oui a khali a9elagh en face en face n wina n sommam , en face sommam ? , en face n sommam thedirapi la moto oulache ouma d kera machi hadja eh athnawi kan a sbitar a genou kan , anida idizega sommam ayi akh el karim .., sommam.. en face sommam a7id feu-rouge , sommam en face feu-rouge ??. la radio sommam ?? ,radio sommam an3me ih , inid la radio sommam ,ah d'accord .",accident_vehicular,1
Allo 7imaya an3am? 7imaya lmadaniya le pompiers? an3am? gla3nayak zmirmara att3edim les côtes mortier l'arrière port ? athan thenitak ma uthezmirmara Aa ma c'est possible ?..hahaha dachu Ilan? nes3a yiwen uchekel gemas ibloki.. oblique amasis aaa? ih anida? wa7id mortiro l'arrière port anda gellan yejrawi mécanicien mortiro l'arrière port exactement anida? Wa7id la station service ni aa? khati zdefires athan dayi yejrawi mécanicien à l'usine mortiro ..zdakhel yakan mortiro? khati machi en face mortiro dachu thkhedmed kunwi?..placo plâtre placo placo d'accord okii..aya Khlas oki sa7a,medical_emergency,7
asalam ou3likoum Wa 3ikoum asselam 7imaya madaniya a Trés bien ma ma3lich admru7em dagi ar Ighil Ouazzoug exactament g terminus Dachou yelan? Ad yiwen tetfit la crise athan yeghliyagh dagi aaa Da9chich damezyan? ah? da9chich damezyan negh amek? Khati c'est un jeune me9er chwiya D'accord eh. Sa7a.,medical_emergency,7
"Allo. - salam wa3likoum. -3likoum salam.- Les pompiers ? -An3am agma oui. -A athen tela l'accident dina la decharge gubrid le9ser .- la decharge akdeker numero n El Kseur, wanti la decharge ?- La decharge nubrid le9ser la decharge oubrid oued amizour ar le9ser - ehe - Tomobil tqleb la moto. -Ah d'accord, llan les blessés ? -Ah grave wellah ghir eghseb - D'accord, sa7a sa7a.- Sa7a .",accident_vehicular,1
"Bgayet. Allô, raghak chmini di Boumled, ns3a grave l'primaire. dachou ilan ? nes3a ighliyi yiwen din ghourner chemini Boumlal. Village Boumlal? Ih grave ih grave. Amek grave? Amek ighli? iss3a les crises des jours yakan. c'est un pileptique? eh athen ighli din. g ubrid negh g kham? g ubrid, g ubrid zath washo? l'primaire, ijer7ed kulech. L'primaire? Eh D'accord a seyed Ok.",medical_emergency,7
"Zdakhel ? portaille imsawen Zdakhel ? imsawen imsawen g portail imsawen s la moto ? À pied ? Khati athen ighli À pied kan, salam a3likoum D'accord Salam A3likoum Salam oui Les pompiers ? je suis medecin gla3nayak athen iwtha a9erouyise gel 9a3a i3el traumatisme crânien,athen irou7 ikel . D'accord ih. Sa7a, sa7a",accident_pedestrian,0
Allo salam 3likum salam oura7mato ellah.. beni ma3ouch n7ewes 3la numéro bni ma3ouch kayen 7ari9 hna fel ghaba gachu thech3el? thech3el da g bni manouch ismis gachu thech3el aseyed? timesth thimesth igekren dayi g lakhla gel ghaba aa? ih nek a9lin gighil meloulen sekdaghttid gher bni ma3ouch wellah maslighed nighakd nek a9lin gighil meloulen sekdaghttid gher bni ma3ouch a oui ach7al akayi thev3ed fellak..thev3ed wa7ed 3 kilos negh ach7al tema tu es sur machi 7ed igkhedmen machi aa janvier aah awaa thimesth tame9rant a9lin glekhla g zemour neki a oui machi 7aja uzemour wayi ch3el mli7 aouiii an3am ii aydgalegh aa..khati a9lagh g janvier uydenighara galiyid a seyed hihi très bien khati theker mli7 ayargaz l3ali ittvin theker mli7 ar Wanda thetwalitt? lethnayen ise9aren lethnayen ? sedaw bni ma3ouch .. lethnayen sedaw bni ma3ouch lethnayen ighlil meloulen ighil meloulen d'accord d'accord al akh la piste la piste oki d'accord akh akidisefhem Vava akh salam 3likum salam oura7mato ellah thela th9achicht ne bni ma3ouch an3am? madalit gesou9 ufella ih adnali gher Thala chiwchiw ihih aka..ih..après thella la crepe ni imsawen aywa attan sedaw la crepe ni ok d'accord al akh sa7it adisahel rebi sa7it.,fire_forest,4
"Allo? -Allo oui an3am. -Salam u3likum. -Wa3likoum salam, les pompiers n Bgayeth?- Ih,nes3a wayetnin yemma ttwara7 attnawi ar sbitar -anda?, -aqlagh imehdiyen.- imehdiyen - Ih, -imehdiyen Donc, wa7id Cité Douanière? -eh a3tik sa7a eh - Wachou la famille a seyed ? -Ouaret. -Ouaret? -Ih. -aghteket repair dina g Imehdiyen ? - Ah? aniwa amkan exact a ? Abrid ni isoufoughen a tizi .- Wachou la famille ? Famille Ouaret aken aghdi3as dina hed aken- ah ? - aghdi3as 7ed kan achey3er l'ambulance -D'accord, ih. Alimd kan sidda akound3aser dina g kham Sa7a.",medical_emergency,7
"Allo l7imaya lmadaniya ma3akoum? Oui mselkhir illa dayi 7ed dayi wa9ila idokh s'il vous plaît Dachou n tyughen? Idokh, i dokh. ganida madame? g tobal g tobal Wa7id djame3 tzalith g tobal est ce que isnufus? Khati isnufus idokh kan isnufus? idokh ighli gher l9a3a. D'accord Sa7a.",medical_emergency,7
"Allo Salam alaykoum. 3laykoum salam, l'7imaya l'madaniya, oui? Adasem ar dagi ar Ighzer Amokrane aa, zdat zdat n ifri, ad yiwen dagi ih achu illan? tentation de suicide ivgha desuicidi ma ma3lich ad3ejlem chweya nchlh , nighan amadam d yiwen dagi ivgha disuicider. Anda anda? Azdat n ifri exact, zrid lusine n Ifri din yaken ar vera ni D'accord, eh. Sa7a.",other,8
"Ay chifri numéro. wla.. i chifri Bien sûr i chifri Atiferej rebi sel lkhir gla3nayak rapide chwiya Matchi neki Matchi neki i nnan d les types d'interventions itcmwandin toura waken adtidekser zdakhel l'accident antichege3 ar dina c'est pas possible ta9chicht nni daren unter mli7 Tfehmdiyit ayargaz l3ali fehmerk Ayargaz l 9ima Akdyefk rebi lkhir Incha'Allah gla3nayak mastkhemem tawil atawith sinon parce que aternou atrajou chwiya , portant 3edant Sa3a rapide ah9reb teghli mli7 .. aa thoura lukan g mitlou3ad g khamiw lir s vehicule inou personnelle aktidawir mais aka lah ghaleb . Akibarek rebi Sa7it l Sa7it Sa7it rebi i3awnek.",medical_emergency,7
"gla3nayak athen tertqen waman dayi gel batiment la résidence Belkour - Anda ? g le9sser ? Ansi tsawalet a madame? -Belkour-anda? allo ? allo ? a madame fred ar bera oumdesalrara , allo ? oulach reseau Allo -Allo - An3am a madame an3am - nirakd athen dayi g la résidence Belkour g Quatre Chemins! athen dakhel les batiments yterte9en waman C'est une catastrophe!- g lbloc aa ? - g l'bloc ih athen nugad toura trisiti- ih Anda exact a madame g Quatre Chemins dayi g Bgayeth aa? -G Bgayeth g bgayeth ih la résidence Belkour! -Belkour wahid souq l'mal ?- Wallah anda khedmen les combat ikraren - Ih -ih dayi wallah c'est une catastrophe, sousem kan - Toura anla3i i les DMIA a madame - Voilà Nugadh toura trisité daya kan inougadh - eh Anla3i i les DMIA aman anla3i i les DMIA- D'accord, d'accord, merci, akouni3in rebi - Sa7it a madame.",other,8
7imaya n3am Allo oui Asalam ou3likoum Waalaykum assalam. 7imaya madaniya an3am ghornagh dayi un malade wa7i cité daouadji anda? dayi g cité daouadji wa7i les consession Dachout ithyughent? marathkechmet ar 5ème arrondissement Amek? marathkechmet ar 5ème arrondissement avrid ni ittawin ar les consessions ih snaghth agma snaghth agma dachu thyughen umotin ayi? a9lagh dina gethlemasth bloc c Qarghak dachou iithyughen umotin ayi agma tt7essisstiyid ngh khati Il a deja été hospitalisé deux fois athan il a fait une atta9ue yah fkiyid numérok n téléphone? An3am? fkiyid numérok n téléphone? wayini parce que wayi nemis aa ahves kan aa ach7al aa télephone ta3ek ach7al? 05 53 12 99 27 slit a seyed? Wachou l'bloc? Bloc C Bloc C ? En face les concession attkechmet dakhel la cite ni aa daccord i.. anda thella la pharmacie de gwes ih Merci sa7it a jeune homme sa7a.,medical_emergency,7
UKdesalghara mli7 a seyed aa? l'ambulance aa? ih l'ambulance iih ih s'il vous plaît zemrem attasem aa? ar Wanda? ar tala weryaL les contributions dachu yellan? thametoth iw thdukh thdukh uzrighara chu thyughen thdukh toura kan aa? izgeli chwiya toura 7achak wightt ar l'étoilette uzmir ara même pas attsired ih daccord ih anwa le bloc ? allo?,medical_emergency,7
"Salam ou3likoum 7imaya an3am ?. Eh , aw kayen wa7ed hena f tizi eh aw mblessi fi rassou w dem ma7ebche ye7bes. ani?. Eh , ani tizi ? Eh, Tizi eh , . Da9bayli negh da3rab ketchi? Da9bayli, Da9bayli, hder s te9baylith. Ro7 imala alid ar Tizi wayi than ifourar atafet rond-point kan atsovet a virage ayi mis 3emis dayi rond-point ar ldjamou3ani.. ged ged ldjamou3a kan ombe3d ee.. atafet dayi mis 3emis atkchmet a les cartiers lmouhim premier quartier daksar. D'accord, akdnaf wa7id el djame3 ,aya sa7a , djame3 tizi , ih d'accord , d'accord agma Ay sa7a. Sa7a .",medical_emergency,7
